method,backbone,substrate,seed,agent_idx,episode_k,theta_star,kl_to_truth,posterior_parsed
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,12,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,0,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,1,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120000,2,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,1,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,1,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,1,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,2,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,2,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,2,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,3,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,3,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,3,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,4,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,4,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,4,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,5,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,5,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,5,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,6,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,6,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,6,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,7,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,7,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,7,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,8,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,8,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,8,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,9,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,9,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,9,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,10,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,10,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,10,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,11,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,11,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,11,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,12,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,12,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,12,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,13,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,14,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,15,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,16,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,17,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,18,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,19,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,0,20,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,1,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120001,2,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,1,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,1,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,1,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,2,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,2,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,2,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,3,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,3,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,3,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,4,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,4,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,4,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,5,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,5,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,5,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,6,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,6,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,6,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,7,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,7,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,7,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,8,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,8,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,8,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,9,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,9,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,9,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,10,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,10,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,10,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,11,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,11,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,11,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,12,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,12,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,12,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,13,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,13,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,13,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,14,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,14,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,14,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,15,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,15,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,15,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,16,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,16,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,16,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,17,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,17,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,17,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,18,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,18,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,18,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,19,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,19,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,19,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,0,20,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,1,20,3,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120002,2,20,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,1,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,1,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,1,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,2,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,2,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,2,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,3,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,3,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,3,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,4,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,4,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,4,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,5,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,5,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,5,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,6,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,6,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,6,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,7,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,7,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,7,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,8,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,8,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,8,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,9,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,9,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,9,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,10,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,10,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,10,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,11,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,11,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,11,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,12,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,12,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,12,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,13,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,13,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,13,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,14,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,14,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,14,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,15,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,15,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,15,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,16,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,16,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,16,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,17,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,17,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,17,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,18,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,18,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,18,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,19,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,19,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,19,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,0,20,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,1,20,0,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120003,2,20,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,1,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,1,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,1,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,2,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,2,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,2,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,3,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,3,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,3,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,4,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,4,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,4,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,5,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,5,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,5,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,6,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,6,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,6,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,7,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,7,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,7,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,8,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,8,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,8,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,9,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,9,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,9,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,10,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,10,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,10,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,11,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,11,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,11,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,12,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,12,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,12,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,13,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,13,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,14,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,14,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,15,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,15,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,16,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,16,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,17,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,17,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,18,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,18,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,19,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,19,2,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,0,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,1,20,1,1.386294,0
atom_tom0,GPT-5.4-nano,hpspgg_c19,120004,2,20,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,1,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,1,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,1,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,2,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,2,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,2,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,3,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,3,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,3,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,4,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,4,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,4,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,5,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,5,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,5,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,6,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,6,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,6,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,7,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,7,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,7,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,8,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,8,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,8,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,9,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,9,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,9,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,10,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,10,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,10,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,11,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,11,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,11,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,12,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,12,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,12,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,13,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,13,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,13,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,14,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,14,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,14,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,15,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,15,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,15,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,16,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,16,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,16,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,17,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,17,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,17,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,18,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,18,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,18,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,19,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,19,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,2,19,3,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,0,20,2,1.386294,0
atom_tom1,GPT-5.4-nano,hpspgg_c19,130000,1,20,2,1.386294,0
